species,network_id,prob_excl_saavedra
Apis mellifera,mangal_929,0
Centris,mangal_929,0
Centris aenea,mangal_929,0
Centris caxiensis,mangal_929,0
Centris flavifrons,mangal_929,0
Centris fuscata,mangal_929,0
Centris obsoleta,mangal_929,0
Centris tarsata,mangal_929,0
Centris trigonoides,mangal_929,0
Epicharis,mangal_929,0
Xylocopa,mangal_929,0
Xylocopa grisescens,mangal_929,0
Banisteriopsis muricata,mangal_929,0
Banisteriopsis schizoptera,mangal_929,0
Banisteriopsis stellaris,mangal_929,0
Byrsonima gardnerana,mangal_929,0
Carolus chasei,mangal_929,0
Dicella bracteosa,mangal_929,0
Diplopterys pubipetala,mangal_929,0
Heteropterys,mangal_929,0
Janusia anisandra,mangal_929,0
Stigmaphyllon auriculatum,mangal_929,0
Stigmaphyllon ciliatum,mangal_929,0
Stigmaphyllon paralias,mangal_929,0
Allograpta exotica,mangal_1384,0
Calliopsis scutellaris,mangal_1384,9.99999999995449e-6
Eupeodes fumipennis,mangal_1384,0
Eupeodes volucris,mangal_1384,0
Halictus ligatus,mangal_1384,0
Helophilus latifrons,mangal_1384,0
Lasioglossum diversopunctatum,mangal_1384,0
Melissodes agilis,mangal_1384,0
Melissodes robustior,mangal_1384,0
Sphaerophoria contigua,mangal_1384,0
Syritta pipiens,mangal_1384,0
Toxomerus marginatus,mangal_1384,0
Eriogonum fasciculatum,mangal_1384,0
Heliotropium curassavicum,mangal_1384,0
Heteromeles arbutifolia,mangal_1384,0
Sambucus mexicana,mangal_1384,0
Allograpta exotica,mangal_1388,0
Cheilosia aenea,mangal_1388,0
Eupeodes fumipennis,mangal_1388,0
Eupeodes volucris,mangal_1388,0
Halictus ligatus,mangal_1388,0
Halictus tripartitus,mangal_1388,0
Helophilus latifrons,mangal_1388,0
Lasioglossum incompletum,mangal_1388,0
Lasioglossum sisymbrii,mangal_1388,5.999999999994898e-5
Megachile onobrychidis,mangal_1388,0
Melissodes lupina,mangal_1388,0
Sphaerophoria contigua,mangal_1388,0
Sphaerophoria sulphuripes,mangal_1388,0
Brassica,mangal_1388,0
Convolvulus arvensis,mangal_1388,0
Helminthotheca echioides,mangal_1388,0
Rosa californica,mangal_1388,0
Andrena cerasifolii,mangal_1387,0
Ceratina acantha,mangal_1387,0
Eupeodes fumipennis,mangal_1387,0
Eupeodes volucris,mangal_1387,0
Halictus tripartitus,mangal_1387,0
Helophilus latifrons,mangal_1387,0
Lasioglossum incompletum,mangal_1387,0
Platycheirus stegnus,mangal_1387,0
Scaeva pyrastri,mangal_1387,0
Sphaerophoria sulphuripes,mangal_1387,0
Syrphus opinator,mangal_1387,0
Toxomerus marginatus,mangal_1387,0
Brassica,mangal_1387,0
Convolvulus arvensis,mangal_1387,0
Helminthotheca echioides,mangal_1387,0
Heteromeles arbutifolia,mangal_1387,0
Rhamnus californica,mangal_1387,0
Sambucus mexicana,mangal_1387,0
Ceratina dallatorreana,mangal_1361,0
Eupeodes fumipennis,mangal_1361,0
Halictus ligatus,mangal_1361,0
Halictus tripartitus,mangal_1361,0
Lasioglossum incompletum,mangal_1361,0
Megachile apicalis,mangal_1361,0
Paragus haemorrhous,mangal_1361,0
Scaeva pyrastri,mangal_1361,0
Sphaerophoria contigua,mangal_1361,0
Sphaerophoria sulphuripes,mangal_1361,0
Toxomerus marginatus,mangal_1361,0
Brassica,mangal_1361,0
Centaurea solstitialis,mangal_1361,0
Convolvulus arvensis,mangal_1361,0
Allograpta exotica,mangal_1389,0
Allograpta obliqua,mangal_1389,1.7000000000000348e-4
Andrena candida,mangal_1389,0.0015800000000000258
Ceratina dallatorreana,mangal_1389,0
Ceratina nanula,mangal_1389,0
Cheilosia aenea,mangal_1389,0
Diadasia enavata,mangal_1389,0
Eupeodes fumipennis,mangal_1389,1.7999999999995797e-4
Halictus ligatus,mangal_1389,0
Halictus tripartitus,mangal_1389,0
Lasioglossum incompletum,mangal_1389,0
Lasioglossum megastictum,mangal_1389,0
Megachile apicalis,mangal_1389,0
Melissodes agilis,mangal_1389,0
Melissodes lupina,mangal_1389,0
Paragus haemorrhous,mangal_1389,0
Platycheirus stegnus,mangal_1389,0.0010499999999999954
Sphaerophoria sulphuripes,mangal_1389,0
Syritta pipiens,mangal_1389,1.60000000000049e-4
Toxomerus marginatus,mangal_1389,0
Atriplex lentiformis,mangal_1389,0
Baccharis salicifolia,mangal_1389,0
Brassica,mangal_1389,0
Centaurea solstitialis,mangal_1389,0
Convolvulus arvensis,mangal_1389,0
Eriogonum fasciculatum,mangal_1389,0
Helminthotheca echioides,mangal_1389,0
Heteromeles arbutifolia,mangal_1389,0
Lactuca serriola,mangal_1389,0
Sambucus mexicana,mangal_1389,0
Allograpta obliqua,mangal_1407,0
Cheilosia aenea,mangal_1407,0
Eupeodes fumipennis,mangal_1407,0
Halictus ligatus,mangal_1407,0
Lasioglossum incompletum,mangal_1407,0
Platycheirus stegnus,mangal_1407,0
Toxomerus marginatus,mangal_1407,0
Brassica,mangal_1407,0
Convolvulus arvensis,mangal_1407,0
Sambucus mexicana,mangal_1407,0
Ceratina arizonensis,mangal_1321,0
Ceratina dallatorreana,mangal_1321,0
Ceratina nanula,mangal_1321,0
Ceratina timberlakei,mangal_1321,0.0025199999999999667
Eristalis stipator,mangal_1321,0
Eupeodes fumipennis,mangal_1321,0
Eupeodes volucris,mangal_1321,0
Halictus ligatus,mangal_1321,0
Halictus tripartitus,mangal_1321,0
Helophilus latifrons,mangal_1321,0
Lasioglossum incompletum,mangal_1321,0
Melissodes lupina,mangal_1321,0
Platycheirus stegnus,mangal_1321,0
Sphaerophoria contigua,mangal_1321,0
Sphaerophoria sulphuripes,mangal_1321,0
Syritta pipiens,mangal_1321,0
Toxomerus marginatus,mangal_1321,0
Toxomerus occidentalis,mangal_1321,0
Brassica,mangal_1321,0
Carduus pycnocephalus,mangal_1321,0
Convolvulus arvensis,mangal_1321,0
Datura wrightii,mangal_1321,0
Helminthotheca echioides,mangal_1321,0
Lepidium latifolium,mangal_1321,0
Rubus rigidus,mangal_1321,0
Ceratina dallatorreana,mangal_1393,0
Diadasia enavata,mangal_1393,0
Eristalis stipator,mangal_1393,0
Eupeodes volucris,mangal_1393,0
Halictus ligatus,mangal_1393,0
Halictus tripartitus,mangal_1393,0
Helophilus latifrons,mangal_1393,0
Lasioglossum diversopunctatum,mangal_1393,0
Lasioglossum incompletum,mangal_1393,0
Megachile apicalis,mangal_1393,0
Melissodes lupina,mangal_1393,0
Paragus haemorrhous,mangal_1393,0
Platycheirus stegnus,mangal_1393,0
Sphaerophoria sulphuripes,mangal_1393,0.0013300000000000534
Toxomerus marginatus,mangal_1393,0
Toxomerus occidentalis,mangal_1393,2.0000000000020002e-5
Brassica,mangal_1393,0
Centaurea solstitialis,mangal_1393,0
Convolvulus arvensis,mangal_1393,0
Grindelia camporum,mangal_1393,0
Helminthotheca echioides,mangal_1393,0
Raphanus raphanistrum,mangal_1393,0
Trifolium pratense,mangal_1393,0
Diadasia consociata,mangal_1345,0
Eupeodes fumipennis,mangal_1345,0
Eupeodes volucris,mangal_1345,0
Halictus tripartitus,mangal_1345,0
Lasioglossum diversopunctatum,mangal_1345,0
Lasioglossum incompletum,mangal_1345,0
Platycheirus stegnus,mangal_1345,0
Sphaerophoria contigua,mangal_1345,0
Syrphus opinator,mangal_1345,0
Toxomerus marginatus,mangal_1345,0
Brassica,mangal_1345,0
Convolvulus arvensis,mangal_1345,0
Medicago sativa,mangal_1345,0
Eupeodes fumipennis,mangal_1402,0
Eupeodes volucris,mangal_1402,0
Megachile angelarum,mangal_1402,0
Paragus haemorrhous,mangal_1402,0
Platycheirus stegnus,mangal_1402,0
Brassica,mangal_1402,0
Ceanothus,mangal_1402,0
Raphanus raphanistrum,mangal_1402,0
Rhamnus californica,mangal_1402,0
Rosa californica,mangal_1402,0
Sambucus mexicana,mangal_1402,0
Allograpta exotica,mangal_1346,0
Eupeodes fumipennis,mangal_1346,0
Halictus ligatus,mangal_1346,0
Halictus tripartitus,mangal_1346,0
Hylaeus mesillae,mangal_1346,0
Lasioglossum diatretum,mangal_1346,0
Lasioglossum incompletum,mangal_1346,0
Platycheirus stegnus,mangal_1346,0
Syrphus opinator,mangal_1346,0
Toxomerus marginatus,mangal_1346,0
Brassica,mangal_1346,0
Convolvulus arvensis,mangal_1346,0
Lepidium latifolium,mangal_1346,0
Malvella leprosa,mangal_1346,0
Melilotus albus,mangal_1346,0
Sonchus,mangal_1346,0
Allograpta obliqua,mangal_1365,0
Lasioglossum incompletum,mangal_1365,0
Toxomerus marginatus,mangal_1365,0
Brassica,mangal_1365,0
Convolvulus arvensis,mangal_1365,0
Helminthotheca echioides,mangal_1365,0
Polygonum arenastrum,mangal_1365,0
Solanum americanum,mangal_1365,0
Tribulus terrestris,mangal_1365,0
Allograpta exotica,mangal_1404,0
Ceratina dallatorreana,mangal_1404,1.2999999999996348e-4
Ceratina nanula,mangal_1404,0
Eristalis tenax,mangal_1404,0
Eupeodes fumipennis,mangal_1404,0
Eupeodes volucris,mangal_1404,0
Halictus ligatus,mangal_1404,0
Halictus tripartitus,mangal_1404,0
Hylaeus rudbeckiae,mangal_1404,0
Lasioglossum diversopunctatum,mangal_1404,0
Lasioglossum incompletum,mangal_1404,0
Paragus haemorrhous,mangal_1404,0
Sphaerophoria contigua,mangal_1404,0
Sphaerophoria sulphuripes,mangal_1404,0
Syritta flaviventris,mangal_1404,0
Syritta pipiens,mangal_1404,0
Toxomerus marginatus,mangal_1404,0
Brassica,mangal_1404,0
Convolvulus arvensis,mangal_1404,0
Helminthotheca echioides,mangal_1404,0
Lepidium latifolium,mangal_1404,0
Malvella leprosa,mangal_1404,0
Ceratina dallatorreana,mangal_1323,0
Ceratina nanula,mangal_1323,0
Eristalis arbustorum,mangal_1323,0
Eupeodes volucris,mangal_1323,0
Halictus tripartitus,mangal_1323,0
Lasioglossum incompletum,mangal_1323,0
Syritta pipiens,mangal_1323,0
Toxomerus marginatus,mangal_1323,0
Brassica,mangal_1323,0
Convolvulus arvensis,mangal_1323,0
Lepidium latifolium,mangal_1323,0
Bombus californicus,mangal_1372,0
Diadasia enavata,mangal_1372,0
Halictus ligatus,mangal_1372,0
Lasioglossum incompletum,mangal_1372,0
Megachile apicalis,mangal_1372,0
Megachile onobrychidis,mangal_1372,0
Melissodes lupina,mangal_1372,0
Paragus haemorrhous,mangal_1372,0
Centaurea solstitialis,mangal_1372,0
Helminthotheca echioides,mangal_1372,0
Lactuca serriola,mangal_1372,0
Polygonum arenastrum,mangal_1372,0
Allograpta exotica,mangal_1403,0
Bombus vosnesenskii,mangal_1403,0
Ceratina dallatorreana,mangal_1403,0
Diadasia consociata,mangal_1403,0.0019299999999999873
Halictus ligatus,mangal_1403,0
Halictus tripartitus,mangal_1403,0
Hylaeus mesillae,mangal_1403,0
Lasioglossum incompletum,mangal_1403,0
Melissodes lupina,mangal_1403,0
Paragus haemorrhous,mangal_1403,0
Platycheirus stegnus,mangal_1403,0
Sphaerophoria contigua,mangal_1403,0
Syritta flaviventris,mangal_1403,0
Syritta pipiens,mangal_1403,0
Syrphus opinator,mangal_1403,0
Toxomerus marginatus,mangal_1403,0
Brassica,mangal_1403,0
Chenopodium album,mangal_1403,0
Convolvulus arvensis,mangal_1403,0
Lepidium latifolium,mangal_1403,0
Malvella leprosa,mangal_1403,0
Andrena chlorogaster,mangal_1369,0
Halictus tripartitus,mangal_1369,0
Lasioglossum incompletum,mangal_1369,0
Megachile angelarum,mangal_1369,0
Megachile apicalis,mangal_1369,0
Paragus haemorrhous,mangal_1369,0
Platycheirus stegnus,mangal_1369,0
Brassica,mangal_1369,0
Convolvulus arvensis,mangal_1369,0
Helminthotheca echioides,mangal_1369,0
Lotus corniculatus,mangal_1369,0
Salix,mangal_1369,0
Sonchus,mangal_1369,0
Agapostemon texanus,mangal_1391,0
Allograpta exotica,mangal_1391,0
Ceratina dallatorreana,mangal_1391,0
Eupeodes fumipennis,mangal_1391,0
Halictus ligatus,mangal_1391,0
Halictus tripartitus,mangal_1391,0
Lasioglossum incompletum,mangal_1391,0
Megachile apicalis,mangal_1391,0
Megachile onobrychidis,mangal_1391,0
Melissodes lupina,mangal_1391,0
Platycheirus stegnus,mangal_1391,0
Toxomerus marginatus,mangal_1391,0
Centaurea solstitialis,mangal_1391,0
Convolvulus arvensis,mangal_1391,0
Helminthotheca echioides,mangal_1391,0
Kickxia elatine,mangal_1391,0
Melilotus albus,mangal_1391,0
Persicaria lapathifolia lapathifolia,mangal_1391,0
Raphanus raphanistrum,mangal_1391,0
Halictus ligatus,mangal_1343,0
Halictus tripartitus,mangal_1343,0
Lasioglossum incompletum,mangal_1343,0
Megachile apicalis,mangal_1343,0
Melissodes lupina,mangal_1343,0
Osmia,mangal_1343,0
Paragus haemorrhous,mangal_1343,0
Sphaerophoria sulphuripes,mangal_1343,0
Toxomerus marginatus,mangal_1343,0
Brassica,mangal_1343,0
Centaurea solstitialis,mangal_1343,0
Convolvulus arvensis,mangal_1343,0
Lepidium latifolium,mangal_1343,0
Melilotus albus,mangal_1343,0
Eristalis arbustorum,mangal_1342,0
Eristalis stipator,mangal_1342,0
Eristalis tenax,mangal_1342,0
Eupeodes fumipennis,mangal_1342,0
Halictus ligatus,mangal_1342,9.99999999995449e-6
Halictus tripartitus,mangal_1342,0
Helophilus latifrons,mangal_1342,0
Lasioglossum incompletum,mangal_1342,0
Melissodes lupina,mangal_1342,0
Platycheirus stegnus,mangal_1342,0
Sphaerophoria contigua,mangal_1342,0
Sphaerophoria sulphuripes,mangal_1342,0
Toxomerus marginatus,mangal_1342,0
Brassica,mangal_1342,0
Centaurea solstitialis,mangal_1342,0
Convolvulus arvensis,mangal_1342,0
Helminthotheca echioides,mangal_1342,0
Sonchus,mangal_1342,0
Cheilosia aenea,mangal_1309,0
Eristalis stipator,mangal_1309,0
Eristalis tenax,mangal_1309,0
Eupeodes fumipennis,mangal_1309,0
Eupeodes volucris,mangal_1309,0
Halictus ligatus,mangal_1309,0
Halictus tripartitus,mangal_1309,0
Helophilus latifrons,mangal_1309,0
Hylaeus mesillae,mangal_1309,0
Lasioglossum incompletum,mangal_1309,0
Melissodes agilis,mangal_1309,0
Melissodes robustior,mangal_1309,0
Paragus haemorrhous,mangal_1309,0
Sphaerophoria pyrrhina,mangal_1309,0
Sphaerophoria sulphuripes,mangal_1309,0.0016100000000000003
Syritta flaviventris,mangal_1309,0
Syritta pipiens,mangal_1309,0
Syrphus opinator,mangal_1309,0.0016500000000000403
Toxomerus marginatus,mangal_1309,0
Tropidia quadrata,mangal_1309,0
Achillea millefolium,mangal_1309,0
Aster chilensis,mangal_1309,0
Baccharis salicifolia,mangal_1309,0
Brassica,mangal_1309,0
Carduus pycnocephalus,mangal_1309,0
Convolvulus arvensis,mangal_1309,0
Eriogonum fasciculatum,mangal_1309,0
Helminthotheca echioides,mangal_1309,0
Sambucus mexicana,mangal_1309,0
Ceratina dallatorreana,mangal_1299,0
Diadasia enavata,mangal_1299,0
Eristalis arbustorum,mangal_1299,0
Eupeodes fumipennis,mangal_1299,0
Eupeodes volucris,mangal_1299,0
Halictus ligatus,mangal_1299,0
Halictus tripartitus,mangal_1299,0
Helophilus latifrons,mangal_1299,0
Lasioglossum incompletum,mangal_1299,0
Megachile apicalis,mangal_1299,0
Megachile onobrychidis,mangal_1299,0.0012499999999999734
Melissodes lupina,mangal_1299,0
Sphaerophoria sulphuripes,mangal_1299,0
Sphecodes,mangal_1299,0
Syritta flaviventris,mangal_1299,0
Triepeolus,mangal_1299,0
Brassica,mangal_1299,0
Carduus pycnocephalus,mangal_1299,0
Centaurea solstitialis,mangal_1299,0
Convolvulus arvensis,mangal_1299,0
Helianthus annuus,mangal_1299,0
Medicago sativa,mangal_1299,0
Melilotus albus,mangal_1299,0
Silybum marianum,mangal_1299,0
Bombus californicus,mangal_1375,0
Bombus vosnesenskii,mangal_1375,0
Eupeodes fumipennis,mangal_1375,0
Halictus ligatus,mangal_1375,0
Halictus tripartitus,mangal_1375,0
Helophilus latifrons,mangal_1375,0
Hylaeus mesillae,mangal_1375,0
Hylaeus rudbeckiae,mangal_1375,0
Melissodes robustior,mangal_1375,0
Paragus haemorrhous,mangal_1375,0
Platycheirus stegnus,mangal_1375,0
Scaeva pyrastri,mangal_1375,0
Syrphus opinator,mangal_1375,0
Toxomerus marginatus,mangal_1375,0
Achillea millefolium,mangal_1375,0
Brassica,mangal_1375,0
Capsella bursa-pastoris,mangal_1375,0
Centaurea cyanus,mangal_1375,0
Convolvulus arvensis,mangal_1375,0
Eschscholzia californica,mangal_1375,0
Foeniculum vulgare,mangal_1375,0
Grindelia hirsutula,mangal_1375,0
Helminthotheca echioides,mangal_1375,0
Lotus corniculatus,mangal_1375,0
Phacelia californica,mangal_1375,0
Sonchus,mangal_1375,0
Trifolium pratense,mangal_1375,0
Andrena piperi,mangal_1337,0
Andrena scurra,mangal_1337,0
Ceratina arizonensis,mangal_1337,0
Eupeodes fumipennis,mangal_1337,0
Eupeodes volucris,mangal_1337,0
Halictus ligatus,mangal_1337,0
Halictus tripartitus,mangal_1337,0
Hylaeus mesillae,mangal_1337,0
Lasioglossum diversopunctatum,mangal_1337,0
Lasioglossum incompletum,mangal_1337,0
Megachile apicalis,mangal_1337,4.4999999999995044e-4
Megachile onobrychidis,mangal_1337,4.6000000000001595e-4
Platycheirus stegnus,mangal_1337,0
Syritta flaviventris,mangal_1337,0
Syrphus opinator,mangal_1337,0
Brassica,mangal_1337,0
Centaurea solstitialis,mangal_1337,0
Convolvulus arvensis,mangal_1337,0
Malva parviflora,mangal_1337,0
Rubus rigidus,mangal_1337,0
Allograpta exotica,mangal_1428,0
Allograpta obliqua,mangal_1428,0
Ceratina acantha,mangal_1428,0
Halictus tripartitus,mangal_1428,0
Helophilus latifrons,mangal_1428,0
Megachile apicalis,mangal_1428,0
Megachile onobrychidis,mangal_1428,0
Sphaerophoria contigua,mangal_1428,4.8000000000003595e-4
Sphaerophoria pyrrhina,mangal_1428,0
Syritta flaviventris,mangal_1428,0
Syritta pipiens,mangal_1428,0
Toxomerus marginatus,mangal_1428,0
Triepeolus timberlakei,mangal_1428,0
Brassica,mangal_1428,0
Carduus pycnocephalus,mangal_1428,0
Centaurea solstitialis,mangal_1428,0
Helminthotheca echioides,mangal_1428,0
Halictus tripartitus,mangal_1318,0
Lasioglossum incompletum,mangal_1318,0
Megachile angelarum,mangal_1318,0
Paragus haemorrhous,mangal_1318,0
Toxomerus marginatus,mangal_1318,0
Convolvulus arvensis,mangal_1318,0
Lotus corniculatus,mangal_1318,0
Tribulus terrestris,mangal_1318,0
Eupeodes fumipennis,mangal_1305,0
Eupeodes volucris,mangal_1305,0
Halictus ligatus,mangal_1305,0
Halictus tripartitus,mangal_1305,0
Lasioglossum incompletum,mangal_1305,0
Megachile apicalis,mangal_1305,9.99999999995449e-6
Platycheirus stegnus,mangal_1305,0
Syritta pipiens,mangal_1305,0
Syrphus opinator,mangal_1305,0
Brassica,mangal_1305,0
Carduus pycnocephalus,mangal_1305,0
Sonchus,mangal_1305,0
Cheilosia aenea,mangal_1301,0
Copestylum mexicanum,mangal_1301,0
Eristalis stipator,mangal_1301,0
Eupeodes fumipennis,mangal_1301,0
Halictus ligatus,mangal_1301,0
Halictus tripartitus,mangal_1301,0
Helophilus latifrons,mangal_1301,0
Lasioglossum diversopunctatum,mangal_1301,0
Lasioglossum incompletum,mangal_1301,0
Lasioglossum punctatoventre,mangal_1301,0.003290000000000015
Megachile apicalis,mangal_1301,0
Megachile fidelis,mangal_1301,0
Melissodes lupina,mangal_1301,0
Melissodes robustior,mangal_1301,0
Sphaerophoria contigua,mangal_1301,0
Syritta flaviventris,mangal_1301,0
Syritta pipiens,mangal_1301,0
Toxomerus marginatus,mangal_1301,0
Brassica,mangal_1301,0
Convolvulus arvensis,mangal_1301,0
Helminthotheca echioides,mangal_1301,0
Silybum marianum,mangal_1301,0
Ceratina dallatorreana,mangal_1322,0
Ceratina nanula,mangal_1322,0
Eristalis arbustorum,mangal_1322,0
Eristalis stipator,mangal_1322,0
Eupeodes fumipennis,mangal_1322,0
Eupeodes volucris,mangal_1322,0
Halictus tripartitus,mangal_1322,0
Helophilus latifrons,mangal_1322,0
Lasioglossum incompletum,mangal_1322,0
Paragus haemorrhous,mangal_1322,0
Sphaerophoria pyrrhina,mangal_1322,0
Sphaerophoria sulphuripes,mangal_1322,0
Syritta pipiens,mangal_1322,0
Toxomerus marginatus,mangal_1322,0
Brassica,mangal_1322,0
Carduus pycnocephalus,mangal_1322,0
Centaurea solstitialis,mangal_1322,0
Convolvulus arvensis,mangal_1322,0
Helminthotheca echioides,mangal_1322,0
Lepidium latifolium,mangal_1322,0
Eupeodes fumipennis,mangal_1385,0
Halictus ligatus,mangal_1385,0
Halictus tripartitus,mangal_1385,0
Hylaeus conspicuus,mangal_1385,0
Lasioglossum diversopunctatum,mangal_1385,0
Lasioglossum incompletum,mangal_1385,0
Megachile apicalis,mangal_1385,0
Megachile coquilletti,mangal_1385,0
Melissodes lupina,mangal_1385,0
Scaeva pyrastri,mangal_1385,0
Sphaerophoria contigua,mangal_1385,9.00000000000345e-5
Sphecodes,mangal_1385,0
Syritta pipiens,mangal_1385,0
Syrphus opinator,mangal_1385,1.100000000000545e-4
Triepeolus,mangal_1385,0
Asclepias fascicularis,mangal_1385,0
Brassica,mangal_1385,0
Centaurea solstitialis,mangal_1385,0
Convolvulus arvensis,mangal_1385,0
Eriogonum fasciculatum,mangal_1385,0
Grindelia hirsutula,mangal_1385,0
Helminthotheca echioides,mangal_1385,0
Sambucus mexicana,mangal_1385,0
Ceratina acantha,mangal_1324,0
Ceratina nanula,mangal_1324,0
Eristalis arbustorum,mangal_1324,0
Eristalis stipator,mangal_1324,0
Eristalis tenax,mangal_1324,0
Eucera actuosa,mangal_1324,1.4999999999998348e-4
Halictus tripartitus,mangal_1324,0
Helophilus latifrons,mangal_1324,0
Lasioglossum incompletum,mangal_1324,0
Paragus haemorrhous,mangal_1324,0
Platycheirus stegnus,mangal_1324,0
Scaeva pyrastri,mangal_1324,0
Toxomerus marginatus,mangal_1324,0
Brassica,mangal_1324,0
Carduus pycnocephalus,mangal_1324,0
Convolvulus arvensis,mangal_1324,0
Erodium cicutarium,mangal_1324,0
Helminthotheca echioides,mangal_1324,0
Lepidium latifolium,mangal_1324,0
Silybum marianum,mangal_1324,0
Halictus tripartitus,mangal_1295,0
Lasioglossum incompletum,mangal_1295,0
Toxomerus marginatus,mangal_1295,0
Convolvulus arvensis,mangal_1295,0
Croton setigerus,mangal_1295,0
Allograpta exotica,mangal_1327,0
Ceratina dallatorreana,mangal_1327,0
Ceratina nanula,mangal_1327,0
Eupeodes fumipennis,mangal_1327,0
Eupeodes volucris,mangal_1327,0
Halictus tripartitus,mangal_1327,0
Helophilus latifrons,mangal_1327,0
Lasioglossum incompletum,mangal_1327,0
Melissodes lupina,mangal_1327,0
Paragus haemorrhous,mangal_1327,0
Platycheirus stegnus,mangal_1327,0
Scaeva pyrastri,mangal_1327,0
Sphaerophoria sulphuripes,mangal_1327,0
Syritta flaviventris,mangal_1327,0
Syritta pipiens,mangal_1327,0
Toxomerus marginatus,mangal_1327,0
Brassica,mangal_1327,0
Convolvulus arvensis,mangal_1327,0
Lepidium latifolium,mangal_1327,0
Rubus rigidus,mangal_1327,0
Allograpta exotica,mangal_1376,0
Bombus californicus,mangal_1376,9.99999999995449e-6
Bombus melanopygus,mangal_1376,2.999999999997449e-5
Bombus vosnesenskii,mangal_1376,0
Ceratina arizonensis,mangal_1376,0.0016399999999999748
Ceratina dallatorreana,mangal_1376,9.799999999999809e-4
Ceriana tridens,mangal_1376,9.99999999995449e-6
Eristalis arbustorum,mangal_1376,4.999999999999449e-5
Eupeodes fumipennis,mangal_1376,9.99999999995449e-6
Eupeodes volucris,mangal_1376,0
Halictus ligatus,mangal_1376,2.6999999999999247e-4
Halictus tripartitus,mangal_1376,0
Hylaeus mesillae,mangal_1376,0
Lasioglossum incompletum,mangal_1376,0
Megachile angelarum,mangal_1376,2.999999999997449e-5
Megachile apicalis,mangal_1376,0.00600999999999996
Megachile gentilis,mangal_1376,5.999999999994898e-5
Megachile montivaga,mangal_1376,0.0012600000000000389
Megachile onobrychidis,mangal_1376,0.00387000000000004
Melissodes agilis,mangal_1376,0
Melissodes robustior,mangal_1376,0
Nomada,mangal_1376,1.9999999999997797e-4
Osmia granulosa,mangal_1376,0.0030799999999999716
Paragus haemorrhous,mangal_1376,0
Sphaerophoria contigua,mangal_1376,1.9000000000002348e-4
Sphaerophoria pyrrhina,mangal_1376,4.999999999999449e-5
Syritta flaviventris,mangal_1376,9.99999999995449e-6
Syritta pipiens,mangal_1376,4.0000000000040004e-5
Syrphus opinator,mangal_1376,0
Toxomerus marginatus,mangal_1376,0
Achillea millefolium,mangal_1376,0
Alyssum,mangal_1376,0
Anthemis cotula,mangal_1376,0
Brassica,mangal_1376,0
Calendula officinalis,mangal_1376,0
Centaurea cyanus,mangal_1376,0
Eriogonum fasciculatum,mangal_1376,0
Eschscholzia californica,mangal_1376,0
Foeniculum vulgare,mangal_1376,0
Grindelia hirsutula,mangal_1376,0
Helminthotheca echioides,mangal_1376,0
Heteromeles arbutifolia,mangal_1376,0
Lobularia maritima,mangal_1376,0
Lotus corniculatus,mangal_1376,0
Melilotus officinalis,mangal_1376,0
Physalis philadelphica,mangal_1376,0
Polygonum arenastrum,mangal_1376,0
Raphanus raphanistrum,mangal_1376,0
Salvia,mangal_1376,0
Ceratina acantha,mangal_1325,0
Ceratina nanula,mangal_1325,0
Copestylum mexicanum,mangal_1325,0
Diadasia enavata,mangal_1325,0
Eupeodes fumipennis,mangal_1325,0
Halictus tripartitus,mangal_1325,0
Helophilus latifrons,mangal_1325,0
Megachile apicalis,mangal_1325,0
Megachile onobrychidis,mangal_1325,0
Melissodes lupina,mangal_1325,0
Paragus haemorrhous,mangal_1325,2.999999999997449e-5
Toxomerus marginatus,mangal_1325,0
Brassica,mangal_1325,0
Centaurea solstitialis,mangal_1325,0
Convolvulus arvensis,mangal_1325,0
Helminthotheca echioides,mangal_1325,0
Malva neglecta,mangal_1325,0
Symphoricarpos mollis,mangal_1325,0
Eupeodes volucris,mangal_1319,0
Halictus tripartitus,mangal_1319,0
Lasioglossum incompletum,mangal_1319,0
Convolvulus arvensis,mangal_1319,0
Polygonum arenastrum,mangal_1319,0
Tribulus terrestris,mangal_1319,0
Ceratina acantha,mangal_1326,0
Ceratina arizonensis,mangal_1326,0
Ceratina dallatorreana,mangal_1326,0.0010299999999999754
Ceratina nanula,mangal_1326,0
Eupeodes fumipennis,mangal_1326,0
Eupeodes volucris,mangal_1326,0
Halictus tripartitus,mangal_1326,0
Helophilus latifrons,mangal_1326,0
Lasioglossum incompletum,mangal_1326,0
Paragus haemorrhous,mangal_1326,0
Platycheirus stegnus,mangal_1326,0
Scaeva pyrastri,mangal_1326,0
Sphaerophoria contigua,mangal_1326,0
Sphaerophoria pyrrhina,mangal_1326,0
Syritta flaviventris,mangal_1326,0
Syritta pipiens,mangal_1326,0
Toxomerus marginatus,mangal_1326,0
Brassica,mangal_1326,0
Centaurea solstitialis,mangal_1326,0
Convolvulus arvensis,mangal_1326,0
Medicago polymorpha,mangal_1326,0
Silybum marianum,mangal_1326,0
Eupeodes fumipennis,mangal_1307,0
Eupeodes volucris,mangal_1307,0
Halictus ligatus,mangal_1307,0
Halictus tripartitus,mangal_1307,0
Hylaeus mesillae,mangal_1307,2.4999999999997247e-4
Lasioglossum incompletum,mangal_1307,0
Melissodes lupina,mangal_1307,0
Paragus haemorrhous,mangal_1307,3.4000000000000696e-4
Platycheirus stegnus,mangal_1307,0
